unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
206,object,ceiling,0.01521593537473677,white-c,72511065.0,3026025.0,698862.0,0.009338302344625262,ceiling,12122565.0,1846121.0,209361.0,0.01521593537473677,body,1291612.0,636935.0,25358.0,0.013323952586947487,corridor-s,1530368.0,1053754.0,35680.0,0.014000711022656195,crystalline,1530368.0,331703.0,20054.0,0.010886978784669196
441,object,house,0.01515175801920008,orange-c,30348501.0,2804970.0,228850.0,0.006950725416095147,house,1833277.0,889962.0,40646.0,0.01515175801920008,pot,422616.0,293575.0,7966.0,0.011247837904620705,chalet-s,137984.0,488644.0,8449.0,0.013667562308004637,spiralled,1605632.0,342059.0,28654.0,0.014931447387413583
311,scene,basement-s,0.01499396342057836,orange-c,30348501.0,2712521.0,211904.0,0.006450827690411658,cat,4163987.0,840013.0,35654.0,0.007176231285019199,headboard,500152.0,377293.0,7543.0,0.008671091686189937,basement-s,401408.0,410711.0,11997.0,0.01499396342057836,woven,1781248.0,189270.0,17521.0,0.008971339945734683
126,texture,potholed,0.014964380695748779,white-c,72511065.0,3051735.0,493180.0,0.006569634960187623,horse,1230680.0,1913750.0,39249.0,0.012639842894826421,head,4946761.0,916804.0,81134.0,0.014031122896235164,pasture-s,852992.0,767293.0,16613.0,0.010359350291081967,potholed,1580544.0,295980.0,27667.0,0.014964380695748779
283,scene,utility_room-s,0.014958143633426348,grey-c,159331282.0,2789033.0,878963.0,0.005451225688060468,cabinet,5324231.0,1069273.0,79659.0,0.012616559323201632,lid,90429.0,462881.0,7891.0,0.01446777615007911,utility_room-s,413952.0,830001.0,18333.0,0.014958143633426348,swirly,1605632.0,123841.0,10654.0,0.0061984420698165425
288,part,headboard,0.014944058519720738,grey-c,159331282.0,2702781.0,873216.0,0.005418288723687336,bed,5899566.0,1162527.0,85958.0,0.012321722558408058,headboard,500152.0,604845.0,16270.0,0.014944058519720738,bathroom-s,9257472.0,909114.0,137095.0,0.013669188197087968,interlaced,1630720.0,62154.0,5107.0,0.0030258916070760953
121,part,screen,0.014915151739667173,orange-c,30348501.0,2335678.0,146064.0,0.004489012347519209,tvmonitor,1019561.0,904556.0,18675.0,0.00980087559736796,screen,677188.0,336492.0,14897.0,0.014915151739667173,bow_window-indoor-s,413952.0,555163.0,7906.0,0.00822505823395328,spiralled,1605632.0,158675.0,12592.0,0.007188383955152522
289,scene,auditorium-s,0.014891865822744446,black-c,139916835.0,2475258.0,637439.0,0.004496776522060432,airplane,1293178.0,990732.0,14930.0,0.006580049185096387,head,4946761.0,412268.0,37588.0,0.0070635002812208195,auditorium-s,489216.0,529297.0,14945.0,0.014891865822744446,,24924928.0,96734.0,62487.0,0.0025035683270781188
322,object,airplane,0.01487540165831517,grey-c,159331282.0,2637219.0,830656.0,0.005154940479686817,airplane,1293178.0,1326392.0,38396.0,0.01487540165831517,headboard,500152.0,743480.0,17885.0,0.014591102405308762,house-s,689920.0,761703.0,14144.0,0.00983944808932861,,24924928.0,81295.0,63928.0,0.0025630359996944947
129,scene,bathroom-s,0.014773260359260142,grey-c,159331282.0,2603646.0,878350.0,0.005453673553153476,sink,489770.0,1101058.0,20400.0,0.012990089325967189,water tank,81859.0,520329.0,7420.0,0.012475452613456001,bathroom-s,9257472.0,764448.0,145901.0,0.014773260359260142,dotted,2935296.0,62742.0,10001.0,0.0033470134405966193
72,object,painting,0.014742581022350265,grey-c,159331282.0,3213054.0,1554290.0,0.009654572059691193,painting,2207098.0,1394401.0,52324.0,0.014742581022350265,monitor,141433.0,541087.0,7867.0,0.011660809334576439,art_gallery-s,953344.0,1028587.0,28697.0,0.014692044066404742,pleated,1505280.0,65146.0,6265.0,0.004005342161069097
248,texture,freckled,0.014583758909928824,grey-c,159331282.0,2727143.0,915987.0,0.005684331274670177,bird,1030707.0,1353866.0,33696.0,0.014333374310948638,wing,323329.0,697594.0,12259.0,0.012153700340252056,water_tower-s,275968.0,616382.0,12467.0,0.0141689292780972,freckled,1555456.0,217660.0,25487.0,0.014583758909928824
409,part,muzzle,0.014540698752733297,brown-c,182265724.0,2437333.0,966219.0,0.005258711375015608,bird,1030707.0,1193393.0,31632.0,0.014427576594048351,muzzle,666221.0,608313.0,18267.0,0.014540698752733297,tower-s,489216.0,539092.0,12530.0,0.012335372492808467,freckled,1555456.0,189767.0,10554.0,0.006084157842216584
460,scene,alcove-s,0.01453761355516995,grey-c,159331282.0,2972240.0,995245.0,0.006169832190322137,curtain,3110939.0,1219078.0,45051.0,0.010513735698252915,screen,677188.0,396257.0,10310.0,0.009697733589807503,alcove-s,351232.0,841499.0,17091.0,0.01453761355516995,cracked,1593088.0,169009.0,17236.0,0.009878150752409505
143,texture,frilly,0.01449464993227107,yellow-c,34166024.0,2703223.0,329318.0,0.009012551721159612,bird,1030707.0,1142890.0,30357.0,0.014164069352942274,head,4946761.0,510166.0,65281.0,0.01210780529730624,tower-s,489216.0,589572.0,14514.0,0.013637465539889164,frilly,1618176.0,537266.0,30796.0,0.01449464993227107
162,part,headboard,0.014486151699792314,orange-c,30348501.0,2601766.0,276709.0,0.008468897081854386,bed,5899566.0,939792.0,55245.0,0.008143290066070539,headboard,500152.0,459699.0,13706.0,0.014486151699792314,lighthouse-s,589568.0,550341.0,10370.0,0.009180736565979572,matted,1593088.0,153716.0,11811.0,0.0068075202608886606
31,scene,corridor-s,0.014476614244079207,grey-c,159331282.0,2724006.0,830958.0,0.005154048399518857,mirror,1317888.0,1153998.0,26199.0,0.01071232745645702,drawer,540514.0,524719.0,9254.0,0.008763431848550019,corridor-s,1530368.0,951126.0,35411.0,0.014476614244079207,,24924928.0,51113.0,46009.0,0.0018455251080303466
430,part,screen,0.014408296808444966,white-c,72511065.0,2525058.0,406978.0,0.005453338638677959,bed,5899566.0,1048726.0,78120.0,0.011370894353154477,screen,677188.0,473080.0,16338.0,0.014408296808444966,attic-s,1216768.0,701115.0,25309.0,0.013372792820782702,zigzagged,1618176.0,87730.0,7437.0,0.004378649242347078
404,object,bed,0.014231075030338537,brown-c,182265724.0,2819268.0,1033930.0,0.005617625830379615,bed,5899566.0,1371558.0,102024.0,0.014231075030338537,top,381885.0,673503.0,12749.0,0.012227626244558278,bridge-s,639744.0,823406.0,17101.0,0.011826016960697735,braided,1568000.0,112598.0,6567.0,0.003922866422425869
408,scene,bathroom-s,0.014197175007131302,grey-c,159331282.0,2670193.0,946408.0,0.005876300681679267,screen door,313214.0,1448791.0,11880.0,0.00678808656524534,pane,480756.0,657159.0,6832.0,0.006040228701165167,bathroom-s,9257472.0,911092.0,142344.0,0.014197175007131302,pleated,1505280.0,210263.0,10174.0,0.0059658642792263725
396,scene,kitchen-s,0.013960416611619678,white-c,72511065.0,3015468.0,542611.0,0.0072363646169374815,airplane,1293178.0,1685389.0,32585.0,0.011060827934454454,body,1291612.0,823546.0,25953.0,0.01242242862715722,kitchen-s,9006592.0,1124357.0,139485.0,0.013960416611619678,dotted,2935296.0,183111.0,39894.0,0.012958853836251463
56,scene,cloister-indoor-s,0.013918739870364913,grey-c,159331282.0,2975283.0,921451.0,0.005709640605390656,bird,1030707.0,1095729.0,22227.0,0.01056311421536549,head,4946761.0,482347.0,40400.0,0.0074971588737040495,cloister-indoor-s,263424.0,572989.0,11482.0,0.013918739870364913,freckled,1555456.0,296550.0,13251.0,0.007206506576460703
402,scene,theater-indoor_procenium-s,0.01380725813975184,black-c,139916835.0,2073071.0,1458133.0,0.01037582440520408,stage,281762.0,890223.0,9800.0,0.008432392433218463,hair,989801.0,410126.0,18422.0,0.013334732773316057,theater-indoor_procenium-s,288512.0,222237.0,6956.0,0.01380725813975184,cobwebbed,1505280.0,122739.0,11080.0,0.006852453926833356
374,part,monitor,0.013807103743155049,grey-c,159331282.0,2759864.0,1423768.0,0.008861587322349904,sky,36622673.0,1528393.0,338152.0,0.008942764897727797,monitor,141433.0,507290.0,8835.0,0.013807103743155049,office-s,1542912.0,920726.0,31514.0,0.012957398553692163,zigzagged,1618176.0,141176.0,17110.0,0.009820679331573915
458,scene,arrival_gate-outdoor-s,0.013770950121835041,brown-c,182265724.0,2351848.0,919443.0,0.005005184347849291,runway,334947.0,1110916.0,14910.0,0.010419629435767632,body,1291612.0,413904.0,12078.0,0.007132236314527016,arrival_gate-outdoor-s,451584.0,607244.0,14383.0,0.013770950121835041,woven,1781248.0,157129.0,14705.0,0.007644234568055261
505,object,water,0.013740102696976104,brown-c,182265724.0,2953954.0,1203713.0,0.006541350909417017,water,5655946.0,1579035.0,98062.0,0.013740102696976104,leg,2786636.0,787018.0,28754.0,0.00811137126576208,martial_arts_gym-s,188160.0,820862.0,12754.0,0.012801776228886202,woven,1781248.0,165875.0,24236.0,0.012603964767560445
459,scene,corridor-s,0.013682741369461966,yellow-c,34166024.0,2415645.0,176293.0,0.004842499085849299,windowpane,8841352.0,1200162.0,89875.0,0.009031175668651165,pane,480756.0,442974.0,10774.0,0.011801225907929844,corridor-s,1530368.0,790856.0,31332.0,0.013682741369461966,polka-dotted,1705984.0,146272.0,12131.0,0.006592486923442701
