unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
364,texture,veined,0.04017218715241163,green-c,63326720.0,2450225.0,429348.0,0.006570218641704606,railing,875712.0,868614.0,14898.0,0.008614408925957022,column,193649.0,203907.0,9824.0,0.025337088504430887,cloister-indoor-s,263424.0,593552.0,17090.0,0.020347999609470806,veined,1806336.0,569928.0,91773.0,0.04017218715241163
440,texture,stained,0.03997534774168399,grey-c,159331282.0,3187490.0,1472575.0,0.009143804867369827,water,5655946.0,2038836.0,194809.0,0.025974626841989965,paw,266872.0,412030.0,3238.0,0.004792322811338179,corridor-s,1530368.0,1129284.0,37603.0,0.014341074480301474,stained,1693440.0,446224.0,82246.0,0.03997534774168399
51,texture,chequered,0.03993262216189319,purple-c,10857154.0,2154296.0,62106.0,0.004796073067485117,tvmonitor,1019561.0,1178376.0,44293.0,0.020566537459301537,screen,677188.0,446666.0,32497.0,0.029776690853680326,skyscraper-s,4402944.0,747975.0,73702.0,0.014516220204887836,chequered,1530368.0,243964.0,68133.0,0.03993262216189319
167,texture,marbled,0.039871760327377444,grey-c,159331282.0,2953836.0,1421901.0,0.008839192865327318,mountain,5469345.0,1537072.0,96403.0,0.013951201835481085,head,4946761.0,576902.0,52433.0,0.009583402635239243,butte-s,125440.0,751653.0,13207.0,0.015287896782677342,marbled,1693440.0,776505.0,94705.0,0.039871760327377444
434,scene,bathroom-s,0.03981323634161585,grey-c,159331282.0,3544941.0,1936736.0,0.012033939191069995,bathtub,583451.0,1620643.0,35751.0,0.016487705127832635,water tank,81859.0,669748.0,9050.0,0.0121876165735425,bathroom-s,9257472.0,1127540.0,397630.0,0.03981323634161585,stained,1693440.0,320159.0,27109.0,0.013646683346002246
65,texture,waffled,0.03952613000552683,yellow-c,34166024.0,2274303.0,387331.0,0.0107433789968523,ceiling,12122565.0,863525.0,166907.0,0.013020096522531896,roof,443437.0,228124.0,4532.0,0.006794307293985717,badlands-s,313600.0,483166.0,8594.0,0.010903711372644549,waffled,1555456.0,788112.0,89110.0,0.03952613000552683
336,texture,marbled,0.039434061567147384,blue-c,61494563.0,2612325.0,792313.0,0.012513911686211271,mountain,5469345.0,1668388.0,158059.0,0.022645613534385704,cloud,129326.0,133690.0,1168.0,0.004460603097980506,sandbar-s,163072.0,588770.0,16058.0,0.021824339751883703,marbled,1693440.0,846361.0,96355.0,0.039434061567147384
325,texture,marbled,0.03930402952169857,white-c,72511065.0,2557292.0,630736.0,0.00847334978639363,tower,216447.0,1439096.0,19775.0,0.012089122662871507,balcony,317196.0,221461.0,3892.0,0.007277963217488054,baptistry-outdoor-s,175616.0,911186.0,15584.0,0.014547925819020965,marbled,1693440.0,930018.0,99213.0,0.03930402952169857
368,texture,matted,0.03921677224318368,green-c,63326720.0,2767497.0,1133057.0,0.01744206846060015,grass,12961339.0,1536913.0,452890.0,0.032244807930190765,tail,294840.0,422276.0,1620.0,0.002264163601194136,crevasse-s,150528.0,436989.0,19642.0,0.03458859784283513,matted,1593088.0,1108886.0,101964.0,0.03921677224318368
458,part,screen,0.03916175815417542,blue-c,61494563.0,2146543.0,1140937.0,0.018254942638635106,sky,36622673.0,1310852.0,724646.0,0.019475082815582807,screen,677188.0,251143.0,34985.0,0.03916175815417542,mountain_snowy-s,1793792.0,692702.0,33606.0,0.013700584780063337,banded,2571520.0,559851.0,109095.0,0.0360969679804227
21,part,roof,0.03903780866155911,white-c,72511065.0,2192704.0,358297.0,0.004819352011108356,house,1833277.0,1491878.0,79886.0,0.024616141219726315,roof,443437.0,416266.0,32300.0,0.03903780866155911,bow_window-outdoor-s,288512.0,1010199.0,21785.0,0.017060503114510944,,24924928.0,151028.0,108644.0,0.004351449607390655
168,scene,water_tower-s,0.037910206293936,white-c,72511065.0,2800553.0,940730.0,0.012649169927888988,tower,216447.0,1670842.0,28670.0,0.015425431462822665,body,1291612.0,730616.0,26568.0,0.013312888969062867,water_tower-s,275968.0,735106.0,36930.0,0.037910206293936,zigzagged,1618176.0,296323.0,29682.0,0.015747947944017907
157,part,headboard,0.03784623800492657,grey-c,159331282.0,2444289.0,843282.0,0.00523998015090682,painting,2207098.0,1217271.0,54512.0,0.01617635407081072,headboard,500152.0,763404.0,46077.0,0.03784623800492657,bedroom-s,19167232.0,980152.0,383917.0,0.019425589649832188,,24924928.0,12304.0,11575.0,0.00046438093888558285
496,texture,grid,0.03784002136026467,white-c,72511065.0,2104670.0,765336.0,0.010363329248904938,windowpane,8841352.0,834775.0,182805.0,0.019256167651323743,pane,480756.0,246155.0,21222.0,0.030072737423992718,restaurant-s,301056.0,488550.0,9318.0,0.011941744586614171,grid,1682240.0,576103.0,82340.0,0.03784002136026467
292,texture,waffled,0.03750097988294582,orange-c,30348501.0,1956915.0,572318.0,0.01803536484209641,earth,4188226.0,768205.0,33498.0,0.0068044801747251075,tail,294840.0,123816.0,1373.0,0.003290332939515867,sauna-s,238336.0,405626.0,16269.0,0.025918721413174906,waffled,1555456.0,707731.0,81804.0,0.03750097988294582
452,object,painting,0.03749669710248561,grey-c,159331282.0,2656679.0,898498.0,0.005577633591093416,painting,2207098.0,1134323.0,120764.0,0.03749669710248561,frame,136341.0,459120.0,5010.0,0.008485039402084168,art_gallery-s,953344.0,878129.0,63772.0,0.03607623687490136,banded,2571520.0,54974.0,21177.0,0.00812837746807778
468,texture,lined,0.03735024150302883,yellow-c,34166024.0,2886535.0,377317.0,0.01028805754028835,grass,12961339.0,1632955.0,289069.0,0.020207231972932966,base,72883.0,417738.0,4472.0,0.009198825874371847,bathroom-s,9257472.0,1100301.0,171466.0,0.016832989620281423,lined,1568000.0,419478.0,71560.0,0.03735024150302883
393,scene,bathroom-s,0.03734684444465979,grey-c,159331282.0,2652608.0,1277088.0,0.007946695373852316,curtain,3110939.0,1203281.0,98913.0,0.02346519482448135,headboard,500152.0,448667.0,7616.0,0.008091771913179197,bathroom-s,9257472.0,1019018.0,369977.0,0.03734684444465979,gauzy,1630720.0,113903.0,26524.0,0.01543799280483837
68,texture,marbled,0.03731716286172991,blue-c,61494563.0,2949301.0,383883.0,0.005992555633133891,sand,921203.0,1739443.0,89952.0,0.03499132918970519,clouds,116722.0,293643.0,3946.0,0.009709191745464653,beach-s,990976.0,757496.0,52795.0,0.03113505697134537,marbled,1693440.0,850960.0,91534.0,0.03731716286172991
136,texture,matted,0.036552297351197416,yellow-c,34166024.0,2726699.0,277534.0,0.007579750578373363,grass,12961339.0,1206332.0,223275.0,0.01601180861472953,torso,7669375.0,522858.0,55085.0,0.0067695708619285285,desert-sand-s,275968.0,387239.0,10712.0,0.016416984038191862,matted,1593088.0,1010891.0,91825.0,0.036552297351197416
363,object,painting,0.036534166030526276,yellow-c,34166024.0,2657953.0,191912.0,0.005238907498116746,painting,2207098.0,1465866.0,129459.0,0.036534166030526276,headboard,500152.0,699603.0,14874.0,0.012553159346803603,building_facade-s,3148544.0,1094100.0,72321.0,0.01734182220417939,polka-dotted,1705984.0,113551.0,25523.0,0.014226772173207313
121,object,grass,0.036491404083941914,green-c,63326720.0,1973898.0,1081558.0,0.016841697776329954,grass,12961339.0,1584771.0,512120.0,0.036491404083941914,pane,480756.0,268183.0,3808.0,0.005110510769247286,field-wild-s,602112.0,679626.0,16924.0,0.013380623554135232,matted,1593088.0,270436.0,22321.0,0.012123052156660617
339,texture,crosshatched,0.03648315494137719,grey-c,159331282.0,3070906.0,1638824.0,0.01019401410386013,ceiling,12122565.0,1469609.0,297336.0,0.022364770446996043,diffusor,14186.0,297818.0,1284.0,0.004132337796086507,bathroom-s,9257472.0,1095631.0,170084.0,0.01670270869572177,crosshatched,1743616.0,631765.0,83611.0,0.03648315494137719
202,texture,stained,0.03644411698188889,yellow-c,34166024.0,2750389.0,317979.0,0.008688322565932738,building,35246027.0,1451068.0,357918.0,0.00984937000637081,balcony,317196.0,327551.0,4950.0,0.007736829025456511,building_facade-s,3148544.0,1089695.0,54803.0,0.013099997227159684,stained,1693440.0,492573.0,76866.0,0.03644411698188889
66,object,sky,0.03627714280132657,blue-c,61494563.0,1731386.0,1436835.0,0.02325385342149428,sky,36622673.0,1622993.0,1338873.0,0.03627714280132657,cloud,129326.0,78277.0,1060.0,0.005132103242424094,highway-s,4076800.0,814727.0,108987.0,0.022788518235080105,,24924928.0,158518.0,102799.0,0.004115145616524664
302,scene,pasture-s,0.03617091561405115,green-c,63326720.0,2941210.0,706245.0,0.010772221610838708,mountain,5469345.0,2569460.0,269650.0,0.0347077642291858,roof,443437.0,482229.0,11108.0,0.012145757841492829,pasture-s,852992.0,1377197.0,77852.0,0.03617091561405115,interlaced,1630720.0,447932.0,19620.0,0.009528749431771823
