unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
164,texture,dotted,0.024385811325143805,purple-c,10857154.0,2306331.0,258985.0,0.02006935565112945,sky,36622673.0,1094849.0,461942.0,0.01239927012275745,screen,677188.0,299812.0,14965.0,0.015555567105146901,beach-s,990976.0,490423.0,24198.0,0.01660580798393633,dotted,2935296.0,1010380.0,93928.0,0.024385811325143805
285,scene,swimming_pool-outdoor-s,0.024302706517417682,blue-c,61494563.0,1727838.0,438753.0,0.006988332375971527,sky,36622673.0,1191675.0,330134.0,0.008807280846278383,clouds,116722.0,195742.0,2181.0,0.007029067013017146,swimming_pool-outdoor-s,263424.0,584208.0,20111.0,0.024302706517417682,bubbly,1517824.0,257361.0,22355.0,0.012753661222137913
28,object,sky,0.024233774106354918,blue-c,61494563.0,2028452.0,1398314.0,0.022508180763719087,sky,36622673.0,1454758.0,900927.0,0.024233774106354918,cloud,129326.0,130138.0,1608.0,0.00623603871928518,swimming_pool-outdoor-s,263424.0,792309.0,24091.0,0.02335209307104596,bubbly,1517824.0,425065.0,41826.0,0.022001375020186075
253,texture,lined,0.02418773327561606,white-c,72511065.0,1157590.0,302177.0,0.0041187338991521445,case,608750.0,608406.0,6169.0,0.005094191762587047,frame,136341.0,112390.0,1514.0,0.006124174308401119,bookstore-s,401408.0,408019.0,7562.0,0.009430515111645974,lined,1568000.0,173367.0,41125.0,0.02418773327561606
292,texture,bubbly,0.024114794334079145,blue-c,61494563.0,1961721.0,1023546.0,0.016394379500062933,swimming pool,200439.0,983583.0,14879.0,0.012726415844768347,screen,677188.0,220229.0,8571.0,0.009642840267042884,swimming_pool-outdoor-s,263424.0,474246.0,11510.0,0.015850501266938412,bubbly,1517824.0,785870.0,54245.0,0.024114794334079145
88,object,sky,0.024096121439256477,blue-c,61494563.0,1077219.0,822935.0,0.013327131436154589,sky,36622673.0,985767.0,884895.0,0.024096121439256477,cloud,129326.0,28555.0,1455.0,0.009301522764757772,field-wild-s,602112.0,555528.0,9744.0,0.008488573877772899,bubbly,1517824.0,127291.0,5648.0,0.0034450220711975295
355,texture,lined,0.024051482980161343,yellow-c,34166024.0,2022732.0,179077.0,0.004973024058337204,field,1883336.0,932360.0,30645.0,0.011003389165943461,roof,443437.0,127219.0,1956.0,0.0034394232459996478,swimming_pool-outdoor-s,263424.0,444571.0,16417.0,0.02373846478632923,lined,1568000.0,826089.0,56229.0,0.024051482980161343
324,object,sky,0.023902884074435866,blue-c,61494563.0,1546738.0,1149423.0,0.018571467487220213,sky,36622673.0,1134866.0,881445.0,0.023902884074435866,crosswalk,241792.0,62469.0,2512.0,0.008324799750786246,mountain_snowy-s,1793792.0,648224.0,39139.0,0.016288390958005758,lined,1568000.0,417531.0,42709.0,0.021982971162566617
167,color,blue-c,0.02388098480136998,blue-c,61494563.0,2141132.0,1484238.0,0.02388098480136998,sky,36622673.0,1322120.0,877595.0,0.023675784719416882,body,1291612.0,210023.0,12165.0,0.008167334689520434,mountain_snowy-s,1793792.0,726783.0,53233.0,0.02157503905011952,bubbly,1517824.0,764493.0,52901.0,0.023728635660639378
194,texture,veined,0.023515255955838997,blue-c,61494563.0,1958580.0,848196.0,0.013548386200215137,sky,36622673.0,1395275.0,866277.0,0.023317309199901128,cloud,129326.0,100531.0,1576.0,0.006903772105431461,field-cultivated-s,639744.0,709167.0,16871.0,0.012665535569502418,veined,1806336.0,545656.0,54037.0,0.023515255955838997
101,texture,perforated,0.02342165654894392,white-c,72511065.0,1053007.0,166593.0,0.002269737357055547,field,1883336.0,573152.0,11405.0,0.004664463333146564,roof,443437.0,97872.0,3247.0,0.006034620545587682,village-s,188160.0,314339.0,3128.0,0.006263879960990925,perforated,1793792.0,368656.0,49489.0,0.02342165654894392
457,texture,swirly,0.023272487150567282,blue-c,61494563.0,2151529.0,1006142.0,0.01606230528600358,sea,2272224.0,1023435.0,39103.0,0.01200747046880201,body,1291612.0,331004.0,14241.0,0.008854278386570297,mountain_snowy-s,1793792.0,459313.0,30247.0,0.013607256963782661,swirly,1605632.0,979141.0,58786.0,0.023272487150567282
180,texture,cracked,0.023227302425653882,grey-c,159331282.0,1252620.0,652828.0,0.004081933445904328,ground,7897548.0,396465.0,38385.0,0.004649555430549923,wheel,1513439.0,64238.0,2517.0,0.001597932908402956,vegetable_garden-s,163072.0,189240.0,2797.0,0.008002517774630557,cracked,1593088.0,726291.0,52650.0,0.023227302425653882
